cycle,time_ps,state,lambda_meso,lambda_threo,selected_probability,energy_selected_kj_mol,meso_signed_volume_nm3,threo_signed_volume_nm3,meso_improper_deg,threo_improper_deg,bias_increment
2641,31.41,1,0.1,0.9,0.9663507673407008,-157391.1584535166,-0.002377782885263824,0.0024572403125116037,30.43388084054878,36.34782978504734,0.15625
2642,31.42,1,0.1,0.9,0.9492755872624103,-157401.43283413153,-0.0024648423702338944,0.002482637530328893,31.622245005722124,35.942921281080444,0.15625
2643,31.43,1,0.1,0.9,0.9883292505543863,-157463.92046525603,-0.002306228194714522,0.0021983788863913817,29.968115425240857,31.60134387783219,0.15625
2644,31.44,1,0.1,0.9,0.9965151519902502,-157432.97794575847,-0.002162381242337866,0.002335115636130793,28.601829204853985,37.06025202205388,0.15625
2645,31.45,2,0.2,0.8,0.013816298795657607,-157421.9260016538,-0.0026979527031169796,0.002688012272902367,33.02665676009378,39.99119126928848,0.15625
2646,31.46,1,0.1,0.9,0.9792590463749666,-157446.55152494405,-0.0025931428925946715,0.0024487738808716504,32.51664676116442,37.23491178870684,0.15625
2647,31.47,1,0.1,0.9,0.9697396594817378,-157504.75848175393,-0.002275506103779439,0.0019039326827638165,31.388614531575254,28.982415087416246,0.15625
2648,31.48,2,0.2,0.8,0.3559395306882286,-157466.99162873617,-0.002218378153028399,0.0025280677849871553,31.314354706349697,34.671546926948906,0.15625
2649,31.49,1,0.1,0.9,0.5099854092261811,-157407.0671588661,-0.0022921624871471307,0.0028854156217109177,29.61823155240997,39.898332573029776,0.15625
2650,31.5,1,0.1,0.9,0.8850399931341415,-157474.42188925215,-0.002562403463391379,0.0022614944473834235,31.28324097659938,37.384321433578826,0.15625
2651,31.51,1,0.1,0.9,0.9940718264085573,-157375.92617140073,-0.0029722015412071336,0.002292990860046219,33.28634440721435,36.06772025550959,0.15625
2652,31.52,2,0.2,0.8,0.4922862541398797,-157449.83532811058,-0.0020654739735944875,0.002275776985478015,24.888157631048784,32.146751922399076,0.15625
2653,31.53,2,0.2,0.8,0.6869195428118322,-157397.52783326324,-0.0018344248548626313,0.0026186095700407933,24.62337635313914,37.223661762502154,0.15625
2654,31.54,1,0.1,0.9,0.9788411486713426,-157489.05165935887,-0.002734566719437957,0.002605537758322263,34.91924399476622,34.74488757050233,0.15625
2655,31.55,1,0.1,0.9,0.8043573860391091,-157400.95340702665,-0.002437808020811566,0.0022134076737344273,33.84787068326685,36.03596490255992,0.15625
2656,31.56,1,0.1,0.9,0.9817087706086638,-157519.8752514088,-0.002502495421128427,0.0023754479700303266,31.6592324134917,35.17737043176227,0.15625
2657,31.57,2,0.2,0.8,0.5071353133995518,-157333.01128471564,-0.0021614278840001253,0.0025178770068977315,27.083402296591355,38.36400626079483,0.15625
2658,31.58,2,0.2,0.8,0.4266439675890915,-157429.01115740387,-0.0021519542821945214,0.0022450513509080215,25.656365550209088,33.594829116085286,0.15625
2659,31.59,2,0.2,0.8,0.496694868312352,-157371.07443113145,-0.0024680075896622348,0.002193998394607063,30.92624418789909,35.11651181230735,0.15625
2660,31.6,2,0.2,0.8,0.40366833581546935,-157386.2228488959,-0.0027247664006775814,0.002546644860145564,33.53984716117051,36.1691487336292,0.15625
2661,31.61,2,0.2,0.8,0.5005180585181409,-157450.71219749903,-0.002254634878898283,0.002482623012438236,30.323422623973567,35.886615638048816,0.15625
2662,31.62,1,0.1,0.9,0.8977607702313073,-157478.68992668015,-0.0024079813042198936,0.002467388781400873,30.79721821590755,34.49599797922078,0.15625
2663,31.63,1,0.1,0.9,0.9108626420442751,-157362.13691271326,-0.002687138210492988,0.002331120342510079,33.41440911595241,34.761603025721804,0.15625
2664,31.64,1,0.1,0.9,0.992412144493834,-157400.34513665125,-0.0022314808661426946,0.00233165492303271,26.98323977770094,36.88585833123137,0.15625
2665,31.65,1,0.1,0.9,0.9967084924299157,-157535.42467850226,-0.00248258775053109,0.0025389305363105333,30.813277388418577,38.10896999733451,0.15625
2666,31.66,2,0.2,0.8,0.1763911815959015,-157424.37665626375,-0.0024418159653978883,0.002405003181308211,31.75810621230887,35.68209387131718,0.15625
2667,31.67,1,0.1,0.9,0.978642097153039,-157542.24124561378,-0.0023622655961023416,0.0022146037143676803,32.969455364780686,33.747347336032796,0.15625
2668,31.68,1,0.1,0.9,0.9941520745968137,-157550.37478955367,-0.0022924043532082964,0.0024107743619930047,30.90430594275396,35.614794721346854,0.15625
2669,31.69,1,0.1,0.9,0.9913138531834214,-157495.65137890266,-0.002297689949468664,0.00240391122529866,31.90790527938711,35.48864266309748,0.15625
2670,31.7,1,0.1,0.9,0.9330482138717193,-157463.83322428938,-0.002454124368607967,0.0022784123767299156,30.593976299057125,35.340773258585436,0.15625
2671,31.71,2,0.2,0.8,0.49786870041627135,-157457.19790992123,-0.002623168380360984,0.002246645252772206,30.915366770890746,35.216053285832146,0.15625
2672,31.72,3,0.30000000000000004,0.7,0.73097029747785,-157445.0900498675,-0.002374042240007407,0.0024003869375393456,28.98187342268734,37.35725867326273,0.15625
2673,31.73,3,0.30000000000000004,0.7,0.6572549448341625,-157486.761137579,-0.002277247636497759,0.0026030673160733373,27.620142800521403,35.159106986178045,0.15625
2674,31.74,4,0.4,0.6,0.5483637719440633,-157382.8286416911,-0.0023595657767885914,0.0022703459523549137,31.74099818379998,31.246075302590057,0.15625
2675,31.75,5,0.5,0.5,0.483745088695233,-157496.67476419362,-0.0026247920218238647,0.0024799106309429256,32.6726311495674,33.304151646898006,0.15625
2676,31.76,4,0.4,0.6,0.36246156082763326,-157465.1126158759,-0.002399951874313698,0.0024165882008195493,29.697901132222395,34.18013502319905,0.15625
2677,31.77,3,0.30000000000000004,0.7,0.261603124058686,-157410.81089231442,-0.0023527752206604306,0.0022656500024753274,29.06949821167345,34.49736102869054,0.15625
2678,31.78,3,0.30000000000000004,0.7,0.23860319190719098,-157417.32979827723,-0.0025011334935770763,0.00247638334408876,30.300624251069706,36.077407833649886,0.15625
2679,31.79,3,0.30000000000000004,0.7,0.38527280125563523,-157402.8807206529,-0.002126311824461995,0.0025136258635334633,26.625434577425537,37.29765747423556,0.15625
2680,31.8,5,0.5,0.5,0.03403286562809976,-157439.54292542476,-0.002550148698002139,0.0024578784829107194,32.082955532611294,34.268789991057965,0.15625
2681,31.81,6,0.6000000000000001,0.3999999999999999,0.7366729093239116,-157420.58282256406,-0.0027020194694765518,0.0023918105659264965,32.86242752244536,33.634517031483874,0.15625
2682,31.82,7,0.7000000000000001,0.29999999999999993,0.20596949820101024,-157505.9062158843,-0.0024051308777661307,0.0021093485218782277,31.852259878725988,29.650850239775323,0.15625
2683,31.83,6,0.6000000000000001,0.3999999999999999,0.8683803092603732,-157455.9598963853,-0.002283959385458797,0.002377979582463942,29.22986601609535,32.672477750457546,0.15625
2684,31.84,6,0.6000000000000001,0.3999999999999999,0.3943822611179613,-157491.65144763485,-0.002333235184116549,0.0024181872955172626,27.876707911926953,31.622498669752023,0.15625
2685,31.85,6,0.6000000000000001,0.3999999999999999,0.8552346659063836,-157369.62437252293,-0.0023614274483558656,0.0023417899506452972,29.976441099269675,31.43024159913061,0.15625
2686,31.86,6,0.6000000000000001,0.3999999999999999,0.8210818519842583,-157525.46446533877,-0.002865324242176526,0.0025175571034877675,33.74757403548954,30.77356368928974,0.15625
2687,31.87,6,0.6000000000000001,0.3999999999999999,0.8308758617541238,-157463.21008015337,-0.0024111221646499746,0.0023608052985837034,32.112278255463785,28.386768727464847,0.15625
2688,31.88,6,0.6000000000000001,0.3999999999999999,0.7727727882573794,-157379.6968973748,-0.001965145962108252,0.002422241574937805,24.8861274598525,29.564364732786437,0.15625
2689,31.89,6,0.6000000000000001,0.3999999999999999,0.776218427294994,-157390.4035794758,-0.00279618175788623,0.00215654725999433,33.311332218751495,27.967361549953413,0.15625
2690,31.9,6,0.6000000000000001,0.3999999999999999,0.6872583046121341,-157368.22589083537,-0.0026469668730636346,0.002139609288600658,31.55762835731047,29.88794929708095,0.15625
2691,31.91,7,0.7000000000000001,0.29999999999999993,0.4900421709430751,-157581.41805712177,-0.002568868920588227,0.0024623412556321837,32.70586885977556,31.582084050725285,0.15625
2692,31.92,7,0.7000000000000001,0.29999999999999993,0.4212504276085836,-157455.8430492512,-0.0024118144989100647,0.0026537677857118415,30.265994786292808,30.481315042234684,0.15625
2693,31.93,6,0.6000000000000001,0.3999999999999999,0.49971499876937087,-157536.33312520408,-0.001909263300740987,0.002084155695378289,27.318792777894775,28.626183385846783,0.15625
2694,31.94,7,0.7000000000000001,0.29999999999999993,0.021262516440462117,-157492.51148165253,-0.0025131683171209372,0.002258648948345922,30.52218818013024,29.572100107666788,0.15625
2695,31.95,6,0.6000000000000001,0.3999999999999999,0.47722268750957375,-157486.2850910425,-0.0026688513412087105,0.0025927160998927843,32.76053363021413,38.06404964576696,0.15625
2696,31.96,6,0.6000000000000001,0.3999999999999999,0.49617443629213975,-157441.82515062342,-0.002361030143524965,0.0025940836646916165,28.96458503648955,35.54923134505712,0.15625
2697,31.97,7,0.7000000000000001,0.29999999999999993,0.1455343236353488,-157530.32015164776,-0.0024172919146563643,0.002329491519349092,32.50172216110323,32.309287520332425,0.15625
2698,31.98,7,0.7000000000000001,0.29999999999999993,0.46407944742515805,-157503.94083837784,-0.0022721561297075186,0.002152610307464169,30.00652439017347,28.344079852410566,0.15625
2699,31.99,7,0.7000000000000001,0.29999999999999993,0.5330741559049097,-157502.99738509353,-0.0022205860939908044,0.002349114932972526,29.85556390522962,32.38811224998683,0.15625
2700,32.0,6,0.6000000000000001,0.3999999999999999,0.5942483849040346,-157375.70059750968,-0.002743149734477211,0.002433635502623447,33.66300155906537,32.2172926740608,0.15625
2701,32.01,5,0.5,0.5,0.38161107945916345,-157455.36645767678,-0.002674643413610436,0.0023384852508726516,33.31702719479732,31.79200222582829,0.15625
2702,32.02,4,0.4,0.6,0.62286537645686,-157262.17226821787,-0.002446862651403348,0.0024353832387277383,31.75155256017169,34.18843129474907,0.15625
2703,32.03,5,0.5,0.5,0.4185746439697736,-157404.01014982906,-0.0024575601402412137,0.002521742167144627,30.070271825036865,32.73543306171807,0.15625
2704,32.04,4,0.4,0.6,0.5395670898837902,-157322.20877885653,-0.002085182674830823,0.002518246077571799,26.337223375399617,35.1511052454038,0.15625
2705,32.05,4,0.4,0.6,0.5834793501338786,-157404.1476906985,-0.002450311589270806,0.0025202538811504764,29.931764287380634,33.58704191993951,0.15625
2706,32.06,5,0.5,0.5,0.5964321690754978,-157328.93041557353,-0.0027247604100822482,0.002077223111837436,35.59691800727841,32.24790160847664,0.15625
2707,32.07,5,0.5,0.5,0.7176214846348618,-157383.28347539395,-0.0022651390134805875,0.0023084287794814338,30.241808502295722,32.3398464957639,0.15625
2708,32.08,5,0.5,0.5,0.48165994790067446,-157349.14542813477,-0.002017726267828547,0.0028151358744184793,26.899085052562178,39.649070442858715,0.15625
2709,32.09,4,0.4,0.6,0.6223121954911511,-157406.65596961748,-0.0025907410577750015,0.002202100630691683,30.357596818316637,29.56004311702959,0.15625
2710,32.1,5,0.5,0.5,0.6153732817259419,-157402.04506106756,-0.0026351618725918074,0.0019313503508381021,34.40197486476777,29.476818790972835,0.15625
2711,32.11,6,0.6000000000000001,0.3999999999999999,0.37428090128334157,-157445.79686549713,-0.0025970261902347803,0.0025456428216740485,33.61753174187854,32.747011291008626,0.15625
2712,32.12,6,0.6000000000000001,0.3999999999999999,0.48112443053028026,-157420.61991245873,-0.0021853358603913207,0.002862715517963857,29.886027934521927,36.075695978605104,0.15625
2713,32.13,5,0.5,0.5,0.10665345607916714,-157352.6635042652,-0.0024635988849354327,0.0023401669087510005,32.54493145195409,32.3969849162968,0.15625
2714,32.14,6,0.6000000000000001,0.3999999999999999,0.41198359123566036,-157386.84193366932,-0.0027104247424780824,0.0021073345064137276,32.04424817680371,30.755063496119288,0.15625
2715,32.15,5,0.5,0.5,0.6228004944626842,-157471.07763203295,-0.0023442506314610926,0.0024690010864985767,27.414350739272948,33.98487764352026,0.15625
2716,32.16,5,0.5,0.5,0.4155552702535827,-157503.96073996156,-0.002354871510731134,0.002652346904549965,29.3206574870124,32.87459569064486,0.15625
2717,32.17,6,0.6000000000000001,0.3999999999999999,0.021738988575524535,-157354.34632149982,-0.002295324089303528,0.002219816699369832,33.35113450327834,31.215899333140303,0.15625
2718,32.18,5,0.5,0.5,0.5087255715091044,-157337.38803902623,-0.0024299161036408666,0.0021590002868645043,32.74195272218474,29.338966231561162,0.15625
2719,32.19,5,0.5,0.5,0.24319564775272462,-157369.33797641832,-0.0024629998873035228,0.002416775212535352,32.06708519303183,35.441996541880094,0.15625
2720,32.2,4,0.4,0.6,0.5593594266569769,-157404.20197697193,-0.0025017608075346472,0.002366458907776384,28.544741295935342,31.49662380581739,0.15625
2721,32.21,5,0.5,0.5,0.5464104799966502,-157347.44933724919,-0.002377271373179031,0.0021180121318154334,32.07682285936286,32.59644537583948,0.15625
2722,32.22,4,0.4,0.6,0.6675332831493939,-157325.3100981836,-0.002415969531827019,0.0027579039058528813,28.952829459464,35.10282249395386,0.15625
2723,32.23,4,0.4,0.6,0.6971607201605631,-157400.1290383443,-0.002555149351441757,0.0026814778694336143,34.166368971325966,36.593203577837606,0.15625
2724,32.24,3,0.30000000000000004,0.7,0.22622883503311023,-157447.4727968403,-0.0023931196717620626,0.002171335720018141,31.89684706273276,31.203656842257942,0.15625
2725,32.25,4,0.4,0.6,0.20510853666800918,-157406.91327130896,-0.00242989600731224,0.002406493917689514,31.82498345749504,32.92552357302664,0.15625
2726,32.26,4,0.4,0.6,0.5640393872453293,-157380.188150406,-0.002259057590110498,0.0026654081680550184,27.59539676628467,37.74171074146815,0.15625
2727,32.27,3,0.30000000000000004,0.7,0.3259806822199302,-157462.86097145104,-0.002610526280248056,0.0022030628818886415,32.669626817692794,32.908256745514514,0.15625
2728,32.28,3,0.30000000000000004,0.7,0.6704281358784563,-157337.67442980176,-0.0025176974667300094,0.0022676134159455965,32.02843153629295,32.17735854205652,0.15625
2729,32.29,3,0.30000000000000004,0.7,0.570178250659234,-157398.91867776326,-0.0022529986607995713,0.0024055371186804475,31.4282891281623,33.98870616478769,0.15625
2730,32.3,3,0.30000000000000004,0.7,0.6077289296564891,-157480.78776941734,-0.002187164514020014,0.0026142140402037398,28.52644747662617,35.45489785497094,0.15625
2731,32.31,3,0.30000000000000004,0.7,0.4847830498138317,-157311.9413777446,-0.002390169669499601,0.0023081268192962157,30.5089209487394,35.27338348879618,0.15625
2732,32.32,4,0.4,0.6,0.6594199448475696,-157554.65964196334,-0.0026990160918850597,0.0021919631258421786,32.61833622475253,31.554257650195233,0.15625
2733,32.33,6,0.6000000000000001,0.3999999999999999,0.01715901492761427,-157370.0535673136,-0.002434138106832347,0.0024438975984558656,30.995550867698235,33.791873083404596,0.15625
2734,32.34,6,0.6000000000000001,0.3999999999999999,0.5438369070619584,-157418.30522662678,-0.0021391173317516082,0.002577551694324797,28.729494063520242,33.37064808389956,0.15625
2735,32.35,6,0.6000000000000001,0.3999999999999999,0.521331597847979,-157352.4042529252,-0.0024500342376170187,0.0023535897527536525,32.08629076765107,32.30464076451091,0.15625
2736,32.36,5,0.5,0.5,0.5825816395523028,-157498.51024870016,-0.002659295669236132,0.002215267066975427,32.535738180978,30.872356086305278,0.15625
2737,32.37,5,0.5,0.5,0.31686824250206325,-157403.1546381185,-0.0023800172412659377,0.0025015717131656985,30.525981911555643,35.10805070609903,0.15625
2738,32.38,6,0.6000000000000001,0.3999999999999999,0.6614762679236798,-157394.1596666781,-0.002509819216408801,0.002690585278664732,30.132361080550282,35.60116159416026,0.15625
2739,32.39,6,0.6000000000000001,0.3999999999999999,0.5461562245212276,-157352.82954573163,-0.002463245511160094,0.002212731275264568,32.436712692055984,31.862947091084493,0.15625
2740,32.4,6,0.6000000000000001,0.3999999999999999,0.3257250269534586,-157443.99302571375,-0.002351552212500341,0.0022094685607580338,30.529908021594434,31.49871270661946,0.15625
2741,32.41,7,0.7000000000000001,0.29999999999999993,0.49361650460044404,-157455.21084871964,-0.002583098471852624,0.002444952329800494,32.542917360398164,31.52892896335863,0.15625
2742,32.42,7,0.7000000000000001,0.29999999999999993,0.8109869206403494,-157482.18938305567,-0.002345721641732232,0.0023497832676574563,30.16376271643374,30.953727237179915,0.15625
2743,32.43,7,0.7000000000000001,0.29999999999999993,0.40472436209231755,-157366.7547354705,-0.0022551113606584794,0.002353921009685948,28.634679679322087,30.407688435150213,0.15625
2744,32.44,7,0.7000000000000001,0.29999999999999993,0.7961182280282971,-157430.89597345144,-0.0023760594727254385,0.0023915974899036616,31.74017540261962,33.00820740336754,0.15625
2745,32.45,6,0.6000000000000001,0.3999999999999999,0.4172703246048077,-157364.72222956223,-0.0025239546832996353,0.002545350214067833,31.480376012240555,33.53703539952188,0.15625
2746,32.46,6,0.6000000000000001,0.3999999999999999,0.62243080629257,-157360.42523052794,-0.0025087366387953926,0.0024557904947705017,31.858713041474893,32.46586681822913,0.15625
2747,32.47,6,0.6000000000000001,0.3999999999999999,0.5747862665489439,-157412.89353761985,-0.0026042940531954177,0.0021104625287810476,33.47967034383391,26.961947709091394,0.15625
2748,32.48,6,0.6000000000000001,0.3999999999999999,0.49617035828883177,-157405.67155246096,-0.0026688597667249197,0.0023424016334959007,33.86695416853373,29.46019769535861,0.15625
